accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI_mean,mass_mean,net_charge_mean,net_charge_neg_mean,net_charge_pos_mean,charge_dens_C_m2_mean,charge_dens_neg_C_m2_mean,charge_dens_pos_C_m2_mean,cysteine_cont_percent_mean,cysteine_num_mean,desc_lower,desc_lower_2
XP_027272779.1,laminin subunit beta-1 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,4.198082730136737,185852.9894000005,-88.4581901708005,-259.89872153587663,171.44053136507608,-0.07915381808820064,-0.23256157610827283,0.15340775802007214,7.168246445497631,121.0,laminin subunit beta-1 isoform x3,laminin subunit beta 1 isoform x3
XP_027259167.1,dnaJ homolog subfamily A member 1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,7.185400161164056,44867.71460000002,0.9821583862005542,-63.97152738616804,64.9536857723686,0.0022667610925850797,-0.14764234704869317,0.14990910814127825,3.27455919395466,13.0,dnaj homolog subfamily a member 1 isoform x2,dnaj homolog subfamily a member 1 isoform x2
XP_027243739.1,"spectrin beta chain, non-erythrocytic 1 isoform X6 [Cricetulus griseus]",False,True,False,False,False,False,5.063606730238873,251178.38449999923,-65.9938869191907,-387.7959741297337,321.80208721054294,-0.0483091117837534,-0.2838759760652174,0.235566864281464,0.5571030640668524,12.0,"spectrin beta chain, non-erythrocytic 1 isoform x6",spectrin beta chain non erythrocytic 1 isoform x6
XP_027285284.1,LOW QUALITY PROTEIN: S-adenosylmethionine synthase isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.485912524796895,43660.149100000024,-3.7681653426784285,-54.98610484373981,51.21793950106138,-0.008856320554229915,-0.12923386482253202,0.12037754426830209,1.5189873417721518,6.0,low quality protein: s-adenosylmethionine synthase isoform x2,low quality protein: s adenosylmethionine synthase isoform x2
XP_027260430.1,fructose-bisphosphate aldolase A isoform X2 [Cricetulus griseus],False,True,False,True,False,True,9.071925722194667,39381.49810000004,4.921310030380959,-38.98748160640843,43.90879163678939,0.01238985117157911,-0.09815457503714425,0.11054442620872336,2.197802197802198,8.0,fructose-bisphosphate aldolase a isoform x2,fructose bisphosphate aldolase a isoform x2
XP_027278670.1,UDP-N-acetylhexosamine pyrophosphorylase-like protein 1 [Cricetulus griseus],False,True,False,True,False,True,5.5532716600472325,56446.16320000005,-9.014352036222625,-65.97157543855397,56.95722340233134,-0.017852200234384764,-0.13065140675384634,0.11279920651946157,2.564102564102564,13.0,udp-n-acetylhexosamine pyrophosphorylase-like protein 1,udp n acetylhexosamine pyrophosphorylase like protein 1
XP_027245089.1,fermitin family homolog 2 isoform X5 [Cricetulus griseus],False,True,False,True,False,True,6.723317107745156,77888.55800000027,-2.2345333284070317,-92.96746766500664,90.7329343365996,-0.0035704085497818244,-0.14854638200421685,0.14497597345443503,1.6176470588235297,11.0,fermitin family homolog 2 isoform x5,fermitin family homolog 2 isoform x5
XP_027265896.1,dickkopf-related protein 3 isoform X2 [Cricetulus griseus],False,True,False,False,False,True,3.855586265557421,35350.12960000005,-32.53010184801452,-55.96782489014127,23.43772304212676,-0.08801126617260545,-0.15142280084218807,0.06341153466958262,6.5625,21.0,dickkopf-related protein 3 isoform x2,dickkopf related protein 3 isoform x2
XP_027262546.1,ferritin heavy chain [Cricetulus griseus],False,True,False,True,False,True,6.14215217909423,21485.843600000015,-5.292385475368099,-29.990260669673074,24.697875194304977,-0.019955535283316308,-0.11308165433809206,0.09312611905477575,1.6129032258064515,3.0,ferritin heavy chain,ferritin heavy chain
XP_027272758.1,far upstream element-binding protein 2 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,9.695050357716996,85478.99040000021,15.02207938256321,-68.98022512957327,84.00230451213646,0.022559907580231527,-0.10359334844103359,0.1261532560212651,1.5853658536585367,13.0,far upstream element-binding protein 2 isoform x2,far upstream element binding protein 2 isoform x2
XP_027255666.1,E3 ubiquitin-protein ligase UBR4 isoform X10 [Cricetulus griseus],False,True,False,True,False,False,5.901544534897288,573092.517800003,-72.79660909111679,-606.7538019153953,533.9571928242785,-0.030747384399116395,-0.2562769422373349,0.22552955783821846,2.3543033577769203,122.0,e3 ubiquitin-protein ligase ubr4 isoform x10,e3 ubiquitin protein ligase ubr4 isoform x10
XP_027265521.1,heterogeneous nuclear ribonucleoprotein K isoform X4 [Cricetulus griseus],False,True,False,True,False,False,5.417433154416489,48507.954900000026,-4.11920809036446,-63.981253753519155,59.86204566315469,-0.009025098308431994,-0.14018158159403724,0.13115648328560522,0.9111617312072893,4.0,heterogeneous nuclear ribonucleoprotein k isoform x4,heterogeneous nuclear ribonucleoprotein k isoform x4
XP_027286283.1,26S proteasome regulatory subunit 6B isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.589693006737287,49813.43050000007,-14.323649159487303,-71.96966890933938,57.646019749852066,-0.030832084931087963,-0.15491687345646057,0.12408478852537258,0.6787330316742082,3.0,26s proteasome regulatory subunit 6b isoform x2,26s proteasome regulatory subunit 6b isoform x2
XP_027276354.1,nodal modulator 1 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,5.938117003661492,133693.60650000055,-14.607999101448463,-138.9580512739884,124.35005217253992,-0.01628160297904628,-0.154878146272661,0.1385965432936147,1.3968775677896468,17.0,nodal modulator 1 isoform x3,nodal modulator 1 isoform x3
XP_027275514.1,sorting nexin-6 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,6.034775722029338,46748.35240000006,-5.541773095675973,-72.97041206529587,67.4286389696199,-0.012444708261512536,-0.16386370827479618,0.15141900001328362,1.2285012285012284,5.0,sorting nexin-6 isoform x3,sorting nexin 6 isoform x3
XP_027284404.1,poly(rC)-binding protein 1 [Cricetulus griseus],False,True,False,True,False,True,7.207779540602823,37497.42809999998,0.6656775682680011,-31.984296783472736,32.64997435174073,0.001731582234247022,-0.08319859752709625,0.08493017976134326,2.528089887640449,9.0,poly(rc)-binding protein 1,poly(rc) binding protein 1
XP_027262345.1,retinal dehydrogenase 1 isoform X2 [Cricetulus griseus],False,True,False,False,False,True,7.61926760427133,49093.89330000003,1.6629573604804282,-51.9816205472162,53.64457790769662,0.00361445634439448,-0.11298263121100832,0.11659708755540278,2.0,9.0,retinal dehydrogenase 1 isoform x2,retinal dehydrogenase 1 isoform x2
XP_027248288.1,tRNA-splicing ligase RtcB homolog isoform X2 [Cricetulus griseus],False,True,False,True,False,True,7.316444124885752,55221.69060000009,2.022009133515602,-60.98025840289496,63.002267536410564,0.004063405527011928,-0.12254520265302603,0.12660860818003794,1.782178217821782,9.0,trna-splicing ligase rtcb homolog isoform x2,trna splicing ligase rtcb homolog isoform x2
XP_027249932.1,decorin [Cricetulus griseus],False,True,False,True,False,True,9.34929842081149,40097.73430000001,6.181876007099177,-35.98857962332389,42.17045563042307,0.015377553748988165,-0.08952239043162108,0.10489994418060924,1.6574585635359116,6.0,decorin,decorin
XP_027258725.1,40S ribosomal protein S12 isoform X2 [Cricetulus griseus],False,True,False,True,True,True,7.4032680840359175,14514.793999999994,0.6119594142048695,-21.990047119545732,22.6020065337506,0.002997060814287661,-0.10769588145312226,0.11069294226740989,5.303030303030303,7.0,40s ribosomal protein s12 isoform x2,40s ribosomal protein s12 isoform x2
XP_027251258.1,S-adenosylhomocysteine hydrolase-like protein 1 isoform X5 [Cricetulus griseus],False,True,False,True,True,True,6.981656598979382,58950.805200000075,-0.07477057838131063,-65.98037853385978,65.90560795547847,-0.0001438526164337086,-0.12694097452313785,0.12679712190670414,3.5849056603773586,19.0,s-adenosylhomocysteine hydrolase-like protein 1 isoform x5,s adenosylhomocysteine hydrolase like protein 1 isoform x5
XP_027262295.1,COBW domain-containing protein 1 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,4.22645500578682,43841.59860000005,-23.795771782808405,-64.96599043950556,41.17021865669716,-0.05577279299430819,-0.15226800666622964,0.09649521367192143,1.5267175572519083,6.0,cobw domain-containing protein 1 isoform x3,cobw domain containing protein 1 isoform x3
XP_027267059.1,vacuolar protein sorting-associated protein 13C [Cricetulus griseus],False,True,False,True,False,True,6.450458793879859,415842.7589000051,-24.849263064497872,-467.80907011560356,442.95980705110566,-0.012997932310495354,-0.24469742268879063,0.23169949037829526,1.1602806260118728,43.0,vacuolar protein sorting-associated protein 13c,vacuolar protein sorting associated protein 13c
XP_027268441.1,N-alpha-acetyltransferase 50 isoform X3 [Cricetulus griseus],False,True,False,False,False,True,9.610659867165303,19327.045299999998,6.127675436267673,-19.998083032702088,26.12575846896976,0.02479508666054993,-0.08092044152761835,0.10571552818816828,2.380952380952381,4.0,n-alpha-acetyltransferase 50 isoform x3,n alpha acetyltransferase 50 isoform x3
XP_027288192.1,rab GDP dissociation inhibitor alpha isoform X3 [Cricetulus griseus],False,True,False,True,False,True,4.770599157829703,48197.42200000005,-8.866033213420693,-60.98832102785361,52.12228781443291,-0.019508640272353085,-0.13419746882361777,0.1146888285512647,2.1176470588235294,9.0,rab gdp dissociation inhibitor alpha isoform x3,rab gdp dissociation inhibitor alpha isoform x3
XP_027277429.1,sorting nexin-5 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.629783856148561,46737.724300000016,-2.278189288766017,-69.96822527859368,67.69003598982766,-0.005116719587668281,-0.157145760698086,0.1520290411104177,1.2376237623762376,5.0,sorting nexin-5 isoform x2,sorting nexin 5 isoform x2
XP_027273140.1,sulfhydryl oxidase 1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,9.224854211805177,64651.45930000021,8.810474400220647,-56.979421827775944,65.78989622799659,0.015938982425466156,-0.10308116928452783,0.11902015170999398,2.1015761821366024,12.0,sulfhydryl oxidase 1 isoform x2,sulfhydryl oxidase 1 isoform x2
XP_027285274.1,macrophage-capping protein [Cricetulus griseus],False,True,False,True,False,True,6.755174713954255,38741.38060000004,-1.071617616072667,-43.98116017363979,42.90954255756712,-0.0027275327143720723,-0.11194296490690209,0.10921543219253001,1.4326647564469914,5.0,macrophage-capping protein,macrophage capping protein
XP_027258603.1,platelet-derived growth factor receptor beta isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.444874125639484,122909.58850000073,-40.125696630243766,-136.9589051530641,96.83320852282034,-0.047301937341661035,-0.16145318571366016,0.11415124837199914,1.9073569482288828,21.0,platelet-derived growth factor receptor beta isoform x2,platelet derived growth factor receptor beta isoform x2
XP_027242785.1,cytosol aminopeptidase [Cricetulus griseus],False,True,False,True,False,True,7.2629717440960135,56295.638700000076,0.9330962800581696,-61.97427049050165,62.907366770559825,0.0018512147860398785,-0.12295374908031936,0.12480496386635923,1.348747591522158,7.0,cytosol aminopeptidase,cytosol aminopeptidase
NP_001233751.1,inosine-5'-monophosphate dehydrogenase 2 [Cricetulus griseus],False,True,False,True,False,True,7.387102383415986,55889.5631000001,1.7064122184196284,-61.98514561276349,63.69155783118311,0.0034018121549191033,-0.12357027188027071,0.1269720840351898,1.556420233463035,8.0,inosine-5'-monophosphate dehydrogenase 2,inosine 5' monophosphate dehydrogenase 2
XP_027267262.1,peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,9.661864119820004,18358.201799999988,3.8773955912595612,-21.987953752006074,25.865349343265635,0.016236791184110807,-0.0920756743113832,0.10831246549549398,1.2121212121212122,2.0,peptidyl-prolyl cis-trans isomerase nima-interacting 1 isoform x2,peptidyl prolyl cis trans isomerase nima interacting 1 isoform x2
XP_027267859.1,zinc finger protein ZPR1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.290677642335891,46205.41180000003,-21.790088879326962,-63.962273325131406,42.17218444580443,-0.049314801699556536,-0.14475786871499524,0.09544306701543867,2.137767220902613,9.0,zinc finger protein zpr1 isoform x2,zinc finger protein zpr1 isoform x2
XP_027260685.1,ATP-binding cassette sub-family E member 1 [Cricetulus griseus],False,True,False,True,False,True,9.464865051724397,67341.63760000016,11.18578205259816,-73.97782226785124,85.1636043204494,0.0196935536505855,-0.13024446613878116,0.14993801978936663,2.8380634390651087,17.0,atp-binding cassette sub-family e member 1,atp binding cassette sub family e member 1
XP_027276518.1,AP-2 complex subunit alpha-1 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,8.523181230350506,105494.38960000064,6.028465932280641,-100.96768121513398,106.99614714741462,0.00786865954152187,-0.13178813932158046,0.1396567988631023,1.9895287958115182,19.0,ap-2 complex subunit alpha-1 isoform x3,ap 2 complex subunit alpha 1 isoform x3
XP_027269750.1,huntingtin-interacting protein 1-related protein isoform X3 [Cricetulus griseus],False,True,False,True,False,False,6.0778649802861064,114990.19440000081,-14.03900953158999,-150.9139585083786,136.87494897678863,-0.017301195608781902,-0.1859812054670887,0.16868000985830678,1.3513513513513513,14.0,huntingtin-interacting protein 1-related protein isoform x3,huntingtin interacting protein 1 related protein isoform x3
XP_027286290.1,rRNA 2'-O-methyltransferase fibrillarin isoform X2 [Cricetulus griseus],False,True,False,True,False,True,10.768691003321239,34404.473200000044,22.444187201082254,-29.99003518680766,52.43422238788991,0.06183116941230866,-0.0826191178011199,0.14445028721342854,0.6060606060606061,2.0,rrna 2'-o-methyltransferase fibrillarin isoform x2,rrna 2' o methyltransferase fibrillarin isoform x2
XP_027249018.1,thrombospondin-3 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,3.7434129708607613,103213.00020000045,-68.65041328685963,-144.96349750352354,76.31308421666392,-0.09092160093362141,-0.19199175414840847,0.10107015321478709,5.174234424498416,49.0,thrombospondin-3 isoform x2,thrombospondin 3 isoform x2
XP_027264505.1,serine/threonine-protein phosphatase PP1-alpha catalytic subunit [Cricetulus griseus],False,True,False,True,False,True,6.275408751751891,37511.66420000004,-2.602358637639516,-44.98836623391338,42.38600759627386,-0.00676762748919219,-0.11699559761472543,0.11022797012553325,3.939393939393939,13.0,serine/threonine-protein phosphatase pp1-alpha catalytic subunit,serine/threonine protein phosphatase pp1 alpha catalytic subunit
XP_027268866.1,translation initiation factor eIF-2B subunit epsilon isoform X1 [Cricetulus griseus],False,True,False,True,False,True,4.549543562161335,80361.97320000039,-28.905063096208792,-103.9552784508095,75.05021535460071,-0.045232825113721925,-0.1626770685178153,0.11744424340409337,1.8156424581005588,13.0,translation initiation factor eif-2b subunit epsilon isoform x1,translation initiation factor eif 2b subunit epsilon isoform x1
XP_027254032.1,TAR DNA-binding protein 43 isoform X1 [Cricetulus griseus],False,True,False,True,False,True,6.704332457050536,44547.25210000008,-0.8597891845915898,-42.98415278703178,42.12436360244019,-0.001993845722064683,-0.0996799804962752,0.09768613477421054,1.6908212560386473,7.0,tar dna-binding protein 43 isoform x1,tar dna binding protein 43 isoform x1
XP_027264462.1,copper chaperone for superoxide dismutase [Cricetulus griseus],False,True,False,True,False,True,5.10394402135161,29280.58740000002,-7.808245660211712,-35.983286814501156,28.175041154289445,-0.023952294977268987,-0.11038104300745531,0.08642874803018635,3.2846715328467155,9.0,copper chaperone for superoxide dismutase,copper chaperone for superoxide dismutase
