accn,name,cq_g12,cq_eluate,hq_g12,hq_eluate,xq_g12,xq_eluate,pI,mass,desc_lower_2
XP_027279280.1,14-3-3 protein beta/alpha [Cricetulus griseus],False,True,False,True,False,True,4.226418683610787,28082.076300000015,14 3 3 protein beta/alpha
XP_027261957.1,dnaJ homolog subfamily B member 1 [Cricetulus griseus],False,True,False,True,False,True,9.34324621071816,38022.6797,dnaj homolog subfamily b member 1
XP_027256742.1,isochorismatase domain-containing protein 1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,7.545567903964337,32032.16450000002,isochorismatase domain containing protein 1 isoform x2
XP_027253625.1,myosin regulatory light polypeptide 9 isoform X1 [Cricetulus griseus],False,True,False,True,False,True,4.076287076624949,19927.087099999997,myosin regulatory light polypeptide 9 isoform x1
XP_027253795.1,"leucine--tRNA ligase, cytoplasmic isoform X2 [Cricetulus griseus]",False,True,False,True,False,True,7.265569802589996,134358.19130000053,leucine  trna ligase cytoplasmic isoform x2
XP_027278026.1,thrombospondin-1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.072414182628898,129677.82850000031,thrombospondin 1 isoform x2
XP_027267105.1,sorting nexin-1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,5.18480292662546,54540.96570000012,sorting nexin 1 isoform x2
XP_027270346.1,dystroglycan [Cricetulus griseus],False,True,False,True,False,True,9.481476413569244,97194.97960000056,dystroglycan
XP_027283087.1,protein flightless-1 homolog isoform X3 [Cricetulus griseus],False,True,False,True,False,False,5.882510811492307,144717.36960000035,protein flightless 1 homolog isoform x3
XP_027267359.1,histone-arginine methyltransferase CARM1 isoform X4 [Cricetulus griseus],False,True,False,True,False,True,6.643440251740819,63459.2198000002,histone arginine methyltransferase carm1 isoform x4
XP_027253372.1,leucine-rich repeat flightless-interacting protein 1 isoform X51 [Cricetulus griseus],False,True,False,False,False,False,5.054215291097496,49734.288000000015,leucine rich repeat flightless interacting protein 1 isoform x51
XP_027278317.1,rho GTPase-activating protein 1 [Cricetulus griseus],False,True,False,True,False,True,6.493519799442179,50456.107300000076,rho gtpase activating protein 1
XP_027281025.1,"arginine--tRNA ligase, cytoplasmic isoform X2 [Cricetulus griseus]",False,True,False,True,False,True,7.181921007918147,75601.1651000004,arginine  trna ligase cytoplasmic isoform x2
XP_027274154.1,eukaryotic translation initiation factor 2 subunit 1 [Cricetulus griseus],False,True,False,True,False,True,4.5360250108775,36156.83860000007,eukaryotic translation initiation factor 2 subunit 1
XP_027276005.1,cytoplasmic dynein 1 intermediate chain 2 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,4.682252660075465,68490.46350000026,cytoplasmic dynein 1 intermediate chain 2 isoform x3
XP_027271986.1,huntingtin-interacting protein 1 isoform X5 [Cricetulus griseus],False,True,False,True,False,True,4.508227319464348,104759.90740000094,huntingtin interacting protein 1 isoform x5
XP_027284431.1,glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1 isoform X2 [Cricetulus griseus],False,True,False,True,False,False,7.338710837399139,70754.63190000027,glutamine  fructose 6 phosphate aminotransferase [isomerizing] 1 isoform x2
XP_027261866.1,lysine--tRNA ligase isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.129722942666049,67961.36120000022,lysine  trna ligase isoform x2
XP_027250618.1,BRISC and BRCA1-A complex member 1 isoform X2 [Cricetulus griseus],False,True,False,False,False,False,3.9850832664928624,37017.91960000005,brisc and brca1 a complex member 1 isoform x2
XP_027284103.1,probable 28S rRNA (cytosine(4447)-C(5))-methyltransferase [Cricetulus griseus],False,True,False,True,False,True,9.840776393212836,86248.43700000041,probable 28s rrna (cytosine(4447) c(5)) methyltransferase
XP_027271026.1,DNA replication licensing factor MCM7 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.146467788605301,81045.65940000032,dna replication licensing factor mcm7 isoform x2
XP_027260982.1,ADP-sugar pyrophosphatase [Cricetulus griseus],False,True,False,True,True,True,4.381841344943355,24342.349300000024,adp sugar pyrophosphatase
XP_027281298.1,eukaryotic initiation factor 4A-III isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.708865152947694,46810.45810000006,eukaryotic initiation factor 4a iii isoform x2
XP_027270150.1,ubiquitin-like modifier-activating enzyme 5 isoform X7 [Cricetulus griseus],False,True,False,True,False,True,4.547464054054602,42257.581600000034,ubiquitin like modifier activating enzyme 5 isoform x7
XP_027243702.1,pyridoxal-dependent decarboxylase domain-containing protein 1 isoform X6 [Cricetulus griseus],False,True,False,True,False,False,4.686333823559173,74514.85820000025,pyridoxal dependent decarboxylase domain containing protein 1 isoform x6
NP_001233758.1,"stress-70 protein, mitochondrial [Cricetulus griseus]",False,True,False,True,False,True,5.94968370060757,73729.69910000033,stress 70 protein mitochondrial
XP_027267087.1,ras-related protein Rab-8B [Cricetulus griseus],False,True,False,True,False,True,9.791613742888993,23629.85360000001,ras related protein rab 8b
XP_027256506.1,receptor expression-enhancing protein 5 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,8.962151466217204,21548.920000000013,receptor expression enhancing protein 5 isoform x2
XP_027249711.1,importin-5 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.283959841042912,120572.24070000082,importin 5 isoform x2
XP_027250581.1,procollagen galactosyltransferase 1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,7.340691064332368,70935.42230000027,procollagen galactosyltransferase 1 isoform x2
XP_027262477.1,transmembrane protein 132A isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.885413261485186,110290.10330000073,transmembrane protein 132a isoform x2
XP_027265253.1,methionine synthase isoform X1 [Cricetulus griseus],False,True,False,True,False,False,4.831195186229943,139226.99960000036,methionine synthase isoform x1
XP_027265500.1,Golgi membrane protein 1 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,5.759328125496028,36430.39210000003,golgi membrane protein 1 isoform x3
XP_027247905.1,glycogenin-1 [Cricetulus griseus],False,True,False,True,False,True,5.489534655309343,41948.018400000066,glycogenin 1
XP_027255171.1,"tyrosine--tRNA ligase, cytoplasmic [Cricetulus griseus]",False,True,False,True,False,True,9.140864498758944,62926.97480000016,tyrosine  trna ligase cytoplasmic
XP_027287012.1,40S ribosomal protein S5 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,10.3846332981219,22906.157600000017,40s ribosomal protein s5 isoform x2
XP_027259796.1,85/88 kDa calcium-independent phospholipase A2 isoform X4 [Cricetulus griseus],False,True,False,False,False,False,7.234325616793291,83860.27410000037,85/88 kda calcium independent phospholipase a2 isoform x4
XP_027247450.1,profilin-2 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,5.742173485050822,15088.152799999989,profilin 2 isoform x2
XP_027268410.1,coiled-coil domain-containing protein 80 [Cricetulus griseus],False,True,False,True,False,True,10.171405845899834,107347.33800000069,coiled coil domain containing protein 80
XP_027249040.1,disintegrin and metalloproteinase domain-containing protein 15 isoform X5 [Cricetulus griseus],False,True,False,True,False,True,5.909292224932284,87285.69290000058,disintegrin and metalloproteinase domain containing protein 15 isoform x5
XP_027248582.1,DNA replication licensing factor MCM3 [Cricetulus griseus],False,True,False,True,False,True,4.918293773953262,90874.56390000058,dna replication licensing factor mcm3
XP_027272535.1,eukaryotic translation initiation factor 5 [Cricetulus griseus],False,True,False,True,False,False,5.052213727319551,49065.959000000046,eukaryotic translation initiation factor 5
XP_027250075.1,collagen alpha-1(VI) chain [Cricetulus griseus],False,True,False,True,False,True,4.783422034658076,109745.81030000064,collagen alpha 1(vi) chain
XP_027253255.1,COP9 signalosome complex subunit 7b isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.276854014839693,29663.65150000003,cop9 signalosome complex subunit 7b isoform x2
XP_027280447.1,ATP-dependent RNA helicase DDX1 [Cricetulus griseus],False,True,False,True,False,True,7.355212009182113,82443.14750000037,atp dependent rna helicase ddx1
XP_027246072.1,serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.120867826299504,51691.48870000009,serine/threonine protein phosphatase 2a 55 kda regulatory subunit b alpha isoform isoform x2
XP_027284099.1,chromodomain-helicase-DNA-binding protein 4 isoform X13 [Cricetulus griseus],False,True,False,True,False,True,5.728865906366139,217730.95019999985,chromodomain helicase dna binding protein 4 isoform x13
XP_027245745.1,F-actin-capping protein subunit alpha-2 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,5.550430111465554,32980.67520000002,f actin capping protein subunit alpha 2 isoform x2
XP_027283094.1,developmentally-regulated GTP-binding protein 2 [Cricetulus griseus],False,True,False,True,False,True,9.69656578222533,40731.905000000035,developmentally regulated gtp binding protein 2
NP_001230975.1,caspase-3 [Cricetulus griseus],False,True,False,True,False,True,6.9063748510569,31607.777700000024,caspase 3
XP_027243319.1,vinculin isoform X2 [Cricetulus griseus],False,True,False,True,False,False,5.623400797511814,116686.03680000071,vinculin isoform x2
XP_027254739.1,V-type proton ATPase subunit H isoform X2 [Cricetulus griseus],False,True,False,True,False,True,6.628932146653394,54122.50550000004,v type proton atpase subunit h isoform x2
XP_027254915.1,phosphopantothenate--cysteine ligase isoform X1 [Cricetulus griseus],False,True,False,True,False,True,7.137952082387071,33822.67170000001,phosphopantothenate  cysteine ligase isoform x1
XP_027264221.1,ubiquitin thioesterase OTUB1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.333490433827795,31283.684999999983,ubiquitin thioesterase otub1 isoform x2
XP_027273227.1,ubiquitin carboxyl-terminal hydrolase isozyme L5 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,4.873427810369489,37176.0268,ubiquitin carboxyl terminal hydrolase isozyme l5 isoform x3
XP_027247402.1,coatomer subunit gamma-2 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,5.236304183571444,97673.43320000052,coatomer subunit gamma 2 isoform x3
XP_027259446.1,protein disulfide-isomerase TMX3 isoform X5 [Cricetulus griseus],False,True,False,True,False,True,4.421103958344893,52123.75410000008,protein disulfide isomerase tmx3 isoform x5
XP_027280469.1,rho-associated protein kinase 2 isoform X2 [Cricetulus griseus],False,True,False,True,False,False,5.691368491749859,160583.78840000072,rho associated protein kinase 2 isoform x2
XP_027269914.1,tyrosine-protein phosphatase non-receptor type 11 isoform X3 [Cricetulus griseus],False,True,False,False,False,True,7.410337888342594,68066.0654000001,tyrosine protein phosphatase non receptor type 11 isoform x3
XP_027283168.1,histone H2B type 3-B [Cricetulus griseus],False,True,False,False,False,True,10.791495773676969,13907.941399999982,histone h2b type 3 b
XP_027244377.1,ATP-binding cassette sub-family F member 1 isoform X4 [Cricetulus griseus],False,True,False,True,False,True,5.88592021687747,95796.99240000051,atp binding cassette sub family f member 1 isoform x4
XP_027278978.1,nucleoporin NUP188 homolog isoform X3 [Cricetulus griseus],False,True,False,True,False,True,7.020216815624737,197280.19199999975,nucleoporin nup188 homolog isoform x3
XP_027263680.1,rho-related GTP-binding protein RhoG [Cricetulus griseus],False,True,False,True,False,True,9.418244622470832,21308.263099999993,rho related gtp binding protein rhog
XP_027244658.1,MHC class I antigen Hm1-C4 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,6.715105461272123,38752.130100000024,mhc class i antigen hm1 c4 isoform x3
XP_027266343.1,heme oxygenase 1 [Cricetulus griseus],False,True,False,True,False,False,6.624581345663246,33023.27190000006,heme oxygenase 1
XP_027264159.1,heterogeneous nuclear ribonucleoprotein U-like protein 2 isoform X3 [Cricetulus griseus],False,True,False,True,False,True,4.111343033086246,73677.64340000022,heterogeneous nuclear ribonucleoprotein u like protein 2 isoform x3
XP_027281733.1,60S ribosomal protein L5 isoform X4 [Cricetulus griseus],False,True,False,True,False,True,10.220000649366144,34314.090200000006,60s ribosomal protein l5 isoform x4
XP_027281408.1,LOW QUALITY PROTEIN: signal recognition particle subunit SRP68 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,9.655579635502932,70792.8802000003,low quality protein: signal recognition particle subunit srp68 isoform x2
XP_027270214.1,U3 small nucleolar RNA-interacting protein 2 [Cricetulus griseus],False,True,False,True,False,True,8.94707315054678,52265.6372000001,u3 small nucleolar rna interacting protein 2
XP_027268609.1,sorting nexin-4 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,5.4332569467428575,51866.051400000084,sorting nexin 4 isoform x2
XP_027256880.1,dynein light chain Tctex-type 1 [Cricetulus griseus],False,True,False,True,False,True,4.507870530845995,12435.912899999992,dynein light chain tctex type 1
XP_027278732.1,sulfhydryl oxidase 2 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,9.186281330787217,77417.64930000034,sulfhydryl oxidase 2 isoform x2
XP_027262348.1,annexin A1 [Cricetulus griseus],False,True,False,True,False,True,7.053899845066322,38861.05930000003,annexin a1
XP_027258507.1,inositol monophosphatase 2 isoform X3 [Cricetulus griseus],False,True,False,False,False,False,6.339303792236807,27879.48460000001,inositol monophosphatase 2 isoform x3
XP_027272593.1,tumor necrosis factor ligand superfamily member 9 [Cricetulus griseus],False,True,False,True,False,True,6.131864751808367,33650.29240000004,tumor necrosis factor ligand superfamily member 9
XP_027274006.1,proteasome subunit alpha type-3 isoform X1 [Cricetulus griseus],False,True,False,True,False,True,4.71319125086303,28407.92210000001,proteasome subunit alpha type 3 isoform x1
XP_027286841.1,LOW QUALITY PROTEIN: SUMO-activating enzyme subunit 1 isoform X2 [Cricetulus griseus],False,True,False,True,False,True,4.957279749905503,38601.606800000074,low quality protein: sumo activating enzyme subunit 1 isoform x2
XP_027284778.1,serine/threonine-protein phosphatase 4 regulatory subunit 2 isoform X2 [Cricetulus griseus],False,True,False,True,False,False,3.8555051309678543,46955.44860000021,serine/threonine protein phosphatase 4 regulatory subunit 2 isoform x2
